Name,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,TotalReuse
BBa_K775004,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
BBa_K750114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
BBa_I751300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K143065,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
BBa_K081008,0,0,0,0,0,0,1,3,0,1,0,0,0,0,5
BBa_K081013,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
BBa_K112707,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BBa_I742155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_I742158,0,0,0,0,0,0,1,6,2,0,0,0,3,0,12
BBa_I757008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_I757011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BBa_I757012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BBa_I718008,0,0,0,0,0,0,0,8,0,1,0,0,0,0,9
BBa_I721001,0,0,0,0,0,0,0,7,0,1,0,6,3,0,17
BBa_I721002,0,0,0,0,0,0,0,5,0,0,0,0,2,0,7
BBa_S03889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K124003,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4
BBa_K145280,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3
BBa_K109702,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
BBa_K143032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K084014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BBa_K136050,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K098995,0,0,0,0,0,0,1,1,3,0,0,0,0,0,5
BBa_K113009,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
BBa_K157004,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
BBa_K157009,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
BBa_K157011,0,0,0,0,0,0,8,0,0,0,0,2,0,0,10
BBa_K157012,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
BBa_K147000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K147002,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
BBa_K093004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K093006,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
BBa_K156011,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K082022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K093013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K112808,0,0,0,0,0,0,1,6,2,4,3,3,2,0,21
BBa_J10000,0,0,0,0,0,0,1,4,3,0,0,0,0,0,8
BBa_K176001,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3
BBa_K176002,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176006,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
BBa_J70310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K257010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K239000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BBa_K239001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199000,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
BBa_K199001,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
BBa_K199002,0,0,0,0,0,0,8,6,0,0,0,0,0,0,14
BBa_K239005,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
BBa_K239006,0,0,0,0,0,0,1,2,2,0,0,0,0,0,5
BBa_K199003,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K199005,0,0,0,0,0,0,6,2,0,0,0,0,0,0,8
BBa_K199007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199008,0,0,0,0,0,0,3,1,1,0,0,0,0,0,5
BBa_K199009,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K199011,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_K176018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176020,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176021,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176022,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176023,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176024,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K199014,0,0,0,0,0,0,2,7,0,0,0,0,0,0,9
BBa_K199016,0,0,0,0,0,0,2,9,0,0,0,0,0,0,11
BBa_S04213,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_S04214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176003,0,0,0,0,0,0,4,0,8,0,0,0,0,0,12
BBa_K175001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K182001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K182002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K223022,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K223023,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K223025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_E0434,0,7,0,2,3,0,1,0,0,0,0,0,0,0,13
BBa_K182100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K182101,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BBa_K182102,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
BBa_K177010,0,0,0,0,0,0,1,6,6,0,0,0,0,0,13
BBa_K177015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K177050,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K177012,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K199017,0,0,0,0,0,0,8,1,0,0,0,0,0,0,9
BBa_K199018,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_J31008,0,0,0,0,21,0,7,5,0,0,0,0,0,0,33
BBa_K199027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BBa_K177016,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K177021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199028,0,0,0,0,0,0,7,1,0,0,0,0,0,0,8
BBa_I763027,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3
BBa_K233307,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K233306,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_R0081,0,3,0,1,0,0,7,0,0,0,0,0,0,0,11
BBa_C100014,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_C100015,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_C100016,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_C100017,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_P101114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_P101115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_P101116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_P101117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_R1062,0,2,0,0,1,0,11,0,0,0,1,0,0,0,15
BBa_K233004,0,0,0,0,0,0,10,0,0,0,4,0,0,0,14
BBa_I746365,0,0,0,0,1,0,5,2,0,0,1,0,0,0,9
BBa_K199029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199030,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_J3102,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
BBa_K199031,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K194001,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4
BBa_K199034,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_K177026,0,0,0,0,0,0,1,5,6,0,0,0,0,0,12
BBa_K259000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K238011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K238005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K238013,0,0,0,0,0,0,3,0,10,0,0,0,0,0,13
BBa_K238010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K238009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K238008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K238007,0,0,0,0,0,0,3,0,0,0,2,0,0,0,5
BBa_K177028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K190015,0,0,0,0,0,0,1,0,7,1,0,0,0,0,9
BBa_K190016,0,0,0,0,0,0,1,4,0,0,0,4,0,0,9
BBa_K190017,0,0,0,0,0,0,1,4,0,0,0,0,1,0,6
BBa_K176025,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176026,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176028,0,0,0,0,0,0,18,0,1,0,0,0,0,0,19
BBa_K176029,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K176030,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K176031,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K176032,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K176033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199045,0,0,0,0,0,0,5,9,0,0,0,0,0,0,14
BBa_K176034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199046,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
BBa_K199047,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10
BBa_K199048,0,0,0,0,0,0,2,10,0,0,0,0,0,0,12
BBa_J70390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BBa_K199052,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
BBa_K177032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K177030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K234091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K234092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K175009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J70394,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_J70399,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_J70400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K175013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J23031,0,0,0,1,1,0,3,0,0,0,0,1,0,0,6
BBa_I12006,0,11,5,0,0,0,2,1,18,1,2,0,1,1,42
BBa_K175015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K175016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K175017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K175019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K175020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_S03335,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
BBa_K175027,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_K237000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K237003,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K216002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J70406,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_S04240,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_S03710,0,0,0,0,2,0,1,2,0,0,0,0,0,0,5
BBa_S04242,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_S04245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_S04248,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_S04251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K284008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176062,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17
BBa_K176063,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17
BBa_K176080,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176082,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176083,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K176084,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K176085,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
BBa_K176086,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K176087,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K176098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176106,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_J01101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_I763011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K285101,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K196002,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K196003,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K200000,0,0,0,0,0,0,4,2,1,0,0,0,0,0,7
BBa_K200002,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BBa_K200003,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
BBa_K200006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K200008,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K200004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K200015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K182004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K196005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K196007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K284000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J63003,0,0,0,0,0,0,2,5,3,9,1,0,4,0,24
BBa_E2030,0,0,8,0,0,0,4,0,0,1,0,0,0,0,13
BBa_S04255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J63002,0,0,0,0,0,0,2,4,0,1,6,45,3,0,61
BBa_S04257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J70428,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K190019,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K190021,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_I716211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K177034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228000,0,0,0,0,0,0,48,1,3,0,0,0,0,0,52
BBa_K228001,0,0,0,0,0,0,13,1,7,0,0,1,0,0,22
BBa_K190028,0,0,0,0,0,0,7,0,4,1,0,0,0,0,12
BBa_K190027,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_J70482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J70485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J70488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K249002,0,0,0,0,0,0,3,1,3,0,0,0,0,0,7
BBa_K249016,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K249003,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K249001,0,0,0,0,0,0,8,2,0,0,0,0,0,0,10
BBa_K249004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K249005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K249006,0,0,0,0,0,0,4,7,0,0,0,0,0,0,11
BBa_K249007,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K249008,0,0,0,0,0,0,4,7,0,0,0,0,0,0,11
BBa_K249009,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K249011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K249013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K249021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K249023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K249026,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K199069,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BBa_K200016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K273000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K209001,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
BBa_K273001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_J70491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_J70494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K209002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K245000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K245001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_K245009,0,0,0,0,0,0,104,0,0,0,0,0,0,0,104
BBa_K245010,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K235000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K235001,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K235003,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K235009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K235015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K235016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K235017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K235018,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K235019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K235020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K235021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K235022,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K235024,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K176101,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176102,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K176103,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K176104,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176105,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K176107,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_J61107,0,0,0,0,1,0,9,8,0,0,1,0,0,0,19
BBa_J61127,0,0,0,0,1,0,11,6,1,0,0,1,0,0,20
BBa_K228807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228822,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
BBa_K228009,0,0,0,0,0,0,39,0,0,0,0,0,0,0,39
BBa_K228008,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
BBa_K228100,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19
BBa_K228101,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K177035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K177036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K209004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K209005,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K209006,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K209007,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_K209008,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K209009,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
BBa_K209010,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K209011,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K209012,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BBa_K209013,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K209015,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K209016,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K209017,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_J45199,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3
BBa_J70500,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K176157,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K176158,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K209399,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21
BBa_K228200,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228201,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228202,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228203,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228204,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228205,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228206,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228207,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228208,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_J63006,0,0,0,0,0,0,4,2,0,1,33,65,0,0,105
BBa_K228004,0,0,0,0,0,0,23,0,1,0,0,0,0,0,24
BBa_K228011,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
BBa_K228102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228103,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228104,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228105,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228106,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228107,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228108,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228109,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K233302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K233303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228236,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
BBa_K228237,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
BBa_K228238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K270000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K199075,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
BBa_K199076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K199078,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K199079,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_I746361,0,0,0,0,1,0,6,4,0,0,2,3,1,0,17
BBa_K228851,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
BBa_K228861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228863,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BBa_K228864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228865,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BBa_K228866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228012,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
BBa_K228867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K228869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BBa_K238017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
